time;AirTemperatureWs;AirTemperatureEE;GlobalRadianceWs
0.0;11.49;27.14;890.0
300.0;11.49;27.14;890.0
600.0;11.26;27.14;890.0
900.0;11.92;27.14;890.0
1200.0;11.92;27.14;890.0
1500.0;11.92;27.14;890.0
1800.0;11.93;27.14;890.0
2100.0;11.93;27.14;890.0
2400.0;12.09;27.14;890.0
2700.0;12.24;27.14;890.0
3000.0;12.24;27.14;890.0
3300.0;12.24;27.14;890.0
3600.0;12.24;27.14;890.0
3900.0;12.26;27.14;890.0
4200.0;12.26;27.14;890.0
4500.0;12.22;27.14;890.0
4800.0;12.22;27.14;890.0
5100.0;12.21;27.14;890.0
5400.0;12.21;27.14;890.0
5700.0;11.62;27.14;890.0
6000.0;11.62;27.14;890.0
6300.0;11.62;27.14;890.0
6600.0;11.62;27.14;890.0
6900.0;11.62;27.14;890.0
7200.0;11.62;27.14;890.0
7500.0;11.62;27.14;890.0
7800.0;11.43;27.14;890.0
8100.0;11.43;27.14;890.0
8400.0;11.43;27.14;890.0
8700.0;12.05;27.14;890.0
9000.0;13;27.14;890.0
9300.0;13;27.14;890.0
9600.0;11.98;27.14;890.0
9900.0;11.98;27.14;890.0
10200.0;11.98;27.14;890.0
10500.0;11.98;27.14;890.0
10800.0;11.01;27.14;890.0
11100.0;11.01;27.14;890.0
11400.0;10.34;27.14;890.0
11700.0;10.15;27.14;890.0
12000.0;10.15;27.14;890.0
12300.0;10.15;27.14;890.0
12600.0;10.98;27.14;890.0
12900.0;11.95;27.14;890.0
13200.0;11.64;27.14;890.0
13500.0;9.52;27.14;890.0
13800.0;9.52;27.14;890.0
14100.0;9.52;27.14;890.0
14400.0;8.74;27.14;890.0
14700.0;8.74;27.14;890.0
15000.0;8.46;27.14;890.0
15300.0;8.46;27.14;890.0
15600.0;8.46;27.14;890.0
15900.0;8.46;27.14;890.0
16200.0;8.32;27.14;890.0
16500.0;8.63;27.14;890.0
16800.0;8.08;27.14;890.0
17100.0;8.05;27.14;890.0
17400.0;8.05;27.14;890.0
17700.0;7.9;27.14;890.0
18000.0;7.9;27.14;890.0
18300.0;7.4;27.14;890.0
18600.0;7.05;27.14;890.0
18900.0;7.05;27.14;890.0
19200.0;7.05;27.14;890.0
19500.0;7.05;27.14;890.0
19800.0;6.91;27.14;890.0
20100.0;6.57;27.14;890.0
20400.0;5.64;27.14;890.0
20700.0;5.64;27.14;890.0
21000.0;5.64;27.14;890.0
21300.0;5.5;27.14;890.0
21600.0;6.27;27.14;890.0
21900.0;6.27;27.14;890.0
22200.0;6.11;27.14;890.0
22500.0;6.11;27.14;890.0
22800.0;6.11;27.14;890.0
23100.0;5.96;27.14;890.0
23400.0;5.96;27.14;890.0
23700.0;5.96;27.14;890.0
24000.0;5.96;27.14;890.0
24300.0;5.96;27.14;890.0
24600.0;5.59;27.14;890.0
24900.0;5.59;27.14;890.0
25200.0;5.59;27.14;890.0
25500.0;5.59;27.14;890.0
25800.0;4.81;27.14;890.0
26100.0;4.81;27.14;890.0
26400.0;4.81;27.14;890.0
26700.0;4.81;27.14;890.0
27000.0;4.67;27.14;890.0
27300.0;4.44;27.14;890.0
27600.0;4.3;27.14;890.0
27900.0;4.3;27.14;890.0
28200.0;4.3;27.14;890.0
28500.0;4.3;27.14;890.0
28800.0;4.3;27.14;890.0
29100.0;4.3;27.14;890.0
29400.0;4.84;27.14;890.0
29700.0;4.84;27.14;890.0
30000.0;4.84;27.14;890.0
30300.0;4.84;27.14;890.0
30600.0;4.84;27.14;890.0
30900.0;5.12;27.14;890.0
31200.0;5.12;27.14;890.0
31500.0;5.12;27.14;890.0
31800.0;5.12;27.14;890.0
32100.0;5.12;27.14;890.0
32400.0;4.47;27.14;890.0
32700.0;4.47;27.14;890.0
33000.0;4.49;27.14;890.0
33300.0;4.49;27.14;890.0
33600.0;4.59;27.14;890.0
33900.0;4.45;27.14;890.0
34200.0;4.45;27.14;890.0
34500.0;4.48;27.14;890.0
34800.0;4.28;27.14;890.0
35100.0;4.23;27.14;890.0
35400.0;4.23;27.14;890.0
35700.0;4.23;27.14;890.0
36000.0;4.23;27.14;890.0
36300.0;4.23;27.14;890.0
36600.0;4.05;27.14;890.0
36900.0;4.05;27.14;890.0
37200.0;4.05;27.14;890.0
37500.0;4.05;27.14;890.0
37800.0;4.05;27.14;890.0
38100.0;4.5;27.14;890.0
38400.0;4.5;27.14;890.0
38700.0;4.5;27.14;890.0
39000.0;4.5;27.14;890.0
39300.0;4.5;27.14;890.0
39600.0;4.5;27.14;890.0
39900.0;4.5;27.14;890.0
40200.0;5.17;27.14;890.0
40500.0;5.19;27.14;890.0
40800.0;5.19;27.14;890.0
41100.0;5.19;27.14;890.0
41400.0;5.19;27.14;890.0
41700.0;4.71;27.14;890.0
42000.0;4.74;27.14;890.0
42300.0;4.68;27.14;890.0
42600.0;4.68;27.14;890.0
42900.0;4.68;27.14;890.0
43200.0;4.82;27.14;890.0
43500.0;4.82;27.14;890.0
43800.0;4.49;27.14;890.0
44100.0;4.49;27.14;890.0
44400.0;4.49;27.14;890.0
44700.0;4.49;27.14;890.0
45000.0;4.49;27.14;890.0
45300.0;4.66;27.14;890.0
45600.0;4.8;27.14;890.0
45900.0;4.8;27.14;890.0
46200.0;4.8;27.14;890.0
46500.0;4.66;27.14;890.0
46800.0;4.66;27.14;890.0
47100.0;4.66;27.14;890.0
47400.0;4.32;27.14;890.0
47700.0;4.32;27.14;890.0
48000.0;4.32;27.14;890.0
48300.0;4.33;27.14;890.0
48600.0;4.34;27.14;890.0
48900.0;4.72;27.14;890.0
49200.0;4.72;27.14;890.0
49500.0;4.72;27.14;890.0
49800.0;4.72;27.14;890.0
50100.0;4.58;27.14;890.0
50400.0;4.58;27.14;890.0
50700.0;4.58;27.14;890.0
51000.0;4.88;27.14;890.0
51300.0;4.88;27.14;890.0
51600.0;4.88;27.14;890.0
51900.0;4.24;27.14;890.0
52200.0;4.24;27.14;890.0
52500.0;3.91;27.14;890.0
52800.0;3.91;27.14;890.0
53100.0;3.91;27.14;890.0
53400.0;3.91;27.14;890.0
53700.0;3.76;27.14;890.0
54000.0;3.77;27.14;890.0
54300.0;3.77;27.14;890.0
54600.0;4.15;27.14;890.0
54900.0;4.15;27.14;890.0
55200.0;4.15;27.14;890.0
55500.0;4.76;27.14;890.0
55800.0;4.76;27.14;890.0
56100.0;3.37;27.14;890.0
56400.0;3.52;27.14;890.0
56700.0;3.52;27.14;890.0
57000.0;3.52;27.14;890.0
57300.0;3.52;27.14;890.0
57600.0;3.52;27.14;890.0
57900.0;3.52;27.14;890.0
58200.0;3.65;27.14;890.0
58500.0;3.65;27.14;890.0
58800.0;3.65;27.14;890.0
59100.0;4.3;27.14;890.0
59400.0;3.79;27.14;890.0
59700.0;3.96;27.14;890.0
60000.0;3.96;27.14;890.0
60300.0;3.96;27.14;890.0
60600.0;3.96;27.14;890.0
60900.0;3.96;27.14;890.0
61200.0;4.5;27.14;890.0
61500.0;4.5;27.14;890.0
61800.0;4.5;27.14;890.0
62100.0;4.5;27.14;890.0
62400.0;4.64;27.14;890.0
62700.0;4.64;27.14;890.0
63000.0;4.64;27.14;890.0
63300.0;4.5;27.14;890.0
63600.0;4.5;27.14;890.0
63900.0;4.5;27.14;890.0
64200.0;4.5;27.14;890.0
64500.0;4.5;27.14;890.0
64800.0;4.5;27.14;890.0
65100.0;4.5;27.14;890.0
65400.0;4.51;27.14;890.0
65700.0;4.51;27.14;890.0
66000.0;4.51;27.14;890.0
66300.0;4.68;27.14;890.0
66600.0;4.81;27.14;890.0
66900.0;5.2;27.14;890.0
67200.0;5.2;27.14;890.0
67500.0;5.09;27.14;890.0
67800.0;5.09;27.14;890.0
68100.0;5.27;27.14;890.0
68400.0;5.27;27.14;890.0
68700.0;5.27;27.14;890.0
69000.0;5.46;27.14;890.0
69300.0;5.46;27.14;890.0
69600.0;5.46;27.14;890.0
69900.0;5.46;27.14;890.0
70200.0;5.46;27.14;890.0
70500.0;5.6;27.14;890.0
70800.0;5.74;27.14;890.0
71100.0;5.74;27.14;890.0
71400.0;5.74;27.14;890.0
71700.0;5.74;27.14;890.0
72000.0;5.74;27.14;890.0
72300.0;5.74;27.14;890.0
72600.0;6.08;27.14;890.0
72900.0;6.08;27.14;890.0
73200.0;6.08;27.14;890.0
73500.0;6.59;27.14;890.0
73800.0;6.59;27.14;890.0
74100.0;6.1;27.14;890.0
74400.0;6.1;27.14;890.0
74700.0;6.1;27.14;890.0
75000.0;6.1;27.14;890.0
75300.0;6.1;27.14;890.0
75600.0;6.1;27.14;890.0
75900.0;6.1;27.14;890.0
76200.0;5.84;27.14;890.0
76500.0;5.84;27.14;890.0
76800.0;5.84;27.14;890.0
77100.0;5.67;27.14;890.0
77400.0;5.67;27.14;890.0
77700.0;5.19;27.14;890.0
78000.0;5.19;27.14;890.0
78300.0;5.19;27.14;890.0
78600.0;5.19;27.14;890.0
78900.0;5.19;27.14;890.0
79200.0;5.19;27.14;890.0
79500.0;5.19;27.14;890.0
79800.0;5.24;27.14;890.0
80100.0;5.24;27.14;890.0
80400.0;5.24;27.14;890.0
80700.0;5.24;27.14;890.0
81000.0;5.24;27.14;890.0
81300.0;5.24;27.14;890.0
81600.0;5.24;27.14;890.0
81900.0;5.24;27.14;890.0
82200.0;5.24;27.14;890.0
82500.0;5.24;27.14;890.0
82800.0;5.24;27.14;890.0
83100.0;5.24;27.14;890.0
83400.0;5.07;27.14;890.0
83700.0;5.07;27.14;890.0
84000.0;5.07;27.14;890.0
84300.0;5.07;27.14;890.0
84600.0;5.07;27.14;890.0
84900.0;5.12;27.14;890.0
85200.0;5.29;27.14;890.0
85500.0;5.29;27.14;890.0
85800.0;5.29;27.14;890.0
86100.0;5.29;27.14;890.0
86400.0;5.26;27.14;890.0
86700.0;5.26;27.14;890.0
87000.0;5.26;27.14;890.0
87300.0;5.26;27.14;890.0
87600.0;5.08;27.14;890.0
87900.0;5.08;27.14;890.0
88200.0;4.83;27.14;890.0
88500.0;4.83;27.14;890.0
88800.0;4.83;27.14;890.0
89100.0;4.83;27.14;890.0
89400.0;4.65;27.14;890.0
89700.0;4.65;27.14;890.0
90000.0;4.38;27.14;890.0
90300.0;4.21;27.14;890.0
90600.0;4.21;27.14;890.0
90900.0;4.21;27.14;890.0
91200.0;4.2;27.14;890.0
91500.0;4.2;27.14;890.0
91800.0;3.51;27.14;890.0
92100.0;3.34;27.14;890.0
92400.0;3.34;27.14;890.0
92700.0;3.34;27.14;890.0
93000.0;3.17;27.14;890.0
93300.0;3.17;27.14;890.0
93600.0;2.58;27.14;890.0
93900.0;2.58;27.14;890.0
94200.0;2.58;27.14;890.0
94500.0;2.58;27.14;890.0
94800.0;2.41;27.14;890.0
95100.0;2.41;27.14;890.0
95400.0;1.56;27.14;890.0
95700.0;1.39;27.14;890.0
96000.0;1.39;27.14;890.0
96300.0;1.39;27.14;890.0
96600.0;1.22;27.14;890.0
96900.0;1.22;27.14;890.0
97200.0;0.79;27.14;890.0
97500.0;0.79;27.14;890.0
97800.0;0.79;27.14;890.0
98100.0;0.79;27.14;890.0
98400.0;0.79;27.14;890.0
98700.0;0.79;27.14;890.0
99000.0;0.37;27.14;890.0
99300.0;0.2;27.14;890.0
99600.0;0.2;27.14;890.0
99900.0;0.2;27.14;890.0
100200.0;0.2;27.14;890.0
100500.0;0.2;27.14;890.0
100800.0;0.25;27.14;890.0
101100.0;0.25;27.14;890.0
101400.0;0.25;27.14;890.0
101700.0;0.25;27.14;890.0
102000.0;0.95;27.14;890.0
102300.0;0.95;27.14;890.0
102600.0;0.11;27.14;890.0
102900.0;0.11;27.14;890.0
103200.0;0.11;27.14;890.0
103500.0;0.11;27.14;890.0
103800.0;0.1;27.14;890.0
104100.0;0.1;27.14;890.0
104400.0;-0.34;27.14;890.0
104700.0;-0.34;27.14;890.0
105000.0;-0.34;27.14;890.0
105300.0;-0.34;27.14;890.0
105600.0;-0.34;27.14;890.0
105900.0;-0.34;27.14;890.0
106200.0;-1.04;27.14;890.0
106500.0;-1.19;27.14;890.0
106800.0;-1.19;27.14;890.0
107100.0;-1.19;27.14;890.0
107400.0;-1.19;27.14;890.0
107700.0;-1.19;27.14;890.0
108000.0;-1.21;27.14;890.0
108300.0;-1.35;27.14;890.0
108600.0;-1.35;27.14;890.0
108900.0;-1.35;27.14;890.0
109200.0;-1.35;27.14;890.0
109500.0;-1.35;27.14;890.0
109800.0;-1.7;27.14;890.0
110100.0;-1.7;27.14;890.0
110400.0;-1.7;27.14;890.0
110700.0;-1.7;27.14;890.0
111000.0;-1.7;27.14;890.0
111300.0;-1.8;27.14;890.0
111600.0;-1.84;27.14;890.0
111900.0;-1.99;27.14;890.0
112200.0;-1.99;27.14;890.0
112500.0;-1.91;27.14;890.0
112800.0;-1.99;27.14;890.0
113100.0;-1.91;27.14;890.0
113400.0;-2.14;27.14;890.0
113700.0;-2.06;27.14;890.0
114000.0;-2.14;27.14;890.0
114300.0;-2.14;27.14;890.0
114600.0;-2.27;27.14;890.0
114900.0;-2.06;27.14;890.0
115200.0;-2.72;27.14;890.0
115500.0;-2.72;27.14;890.0
115800.0;-2.77;27.14;890.0
116100.0;-2.77;27.14;890.0
116400.0;-2.93;27.14;890.0
116700.0;-2.93;27.14;890.0
117000.0;-2.99;27.14;890.0
117300.0;-2.99;27.14;890.0
117600.0;-2.99;27.14;890.0
117900.0;-2.99;27.14;890.0
118200.0;-2.71;27.14;890.0
118500.0;-2.71;27.14;890.0
118800.0;-2.77;27.14;890.0
119100.0;-3.03;27.14;890.0
119400.0;-3.03;27.14;890.0
119700.0;-3.03;27.14;890.0
120000.0;-3.03;27.14;890.0
120300.0;-3.03;27.14;890.0
120600.0;-2.85;27.14;890.0
120900.0;-2.52;27.14;890.0
121200.0;-2.52;27.14;890.0
121500.0;-2.52;27.14;890.0
121800.0;-2.85;27.14;890.0
122100.0;-2.85;27.14;890.0
122400.0;-3.53;27.14;890.0
122700.0;-3.46;27.14;890.0
123000.0;-3.46;27.14;890.0
123300.0;-3.46;27.14;890.0
123600.0;-3.46;27.14;890.0
123900.0;-3.46;27.14;890.0
124200.0;-3.68;27.14;890.0
124500.0;-3.68;27.14;890.0
124800.0;-3.68;27.14;890.0
125100.0;-3.68;27.14;890.0
125400.0;-3.68;27.14;890.0
125700.0;-3.68;27.14;890.0
126000.0;-3.65;27.14;890.0
126300.0;-3.65;27.14;890.0
126600.0;-3.65;27.14;890.0
126900.0;-3.65;27.14;890.0
127200.0;-3.65;27.14;890.0
127500.0;-3.65;27.14;890.0
127800.0;-3.71;27.14;890.0
128100.0;-3.71;27.14;890.0
128400.0;-3.71;27.14;890.0
128700.0;-3.71;27.14;890.0
129000.0;-3.71;27.14;890.0
129300.0;-3.71;27.14;890.0
129600.0;-3.93;27.14;890.0
129900.0;-3.93;27.14;890.0
130200.0;-3.93;27.14;890.0
130500.0;-3.93;27.14;890.0
130800.0;-3.93;27.14;890.0
131100.0;-3.93;27.14;890.0
131400.0;-3.79;27.14;890.0
131700.0;-3.79;27.14;890.0
132000.0;-3.79;27.14;890.0
132300.0;-3.79;27.14;890.0
132600.0;-3.79;27.14;890.0
132900.0;-3.79;27.14;890.0
133200.0;-3.74;27.14;890.0
133500.0;-3.89;27.14;890.0
133800.0;-3.89;27.14;890.0
134100.0;-3.89;27.14;890.0
134400.0;-3.89;27.14;890.0
134700.0;-3.89;27.14;890.0
135000.0;-3.75;27.14;890.0
135300.0;-3.75;27.14;890.0
135600.0;-3.75;27.14;890.0
135900.0;-3.75;27.14;890.0
136200.0;-3.75;27.14;890.0
136500.0;-3.75;27.14;890.0
136800.0;-3.75;27.14;890.0
137100.0;-3.75;27.14;890.0
137400.0;-3.75;27.14;890.0
137700.0;-3.75;27.14;890.0
138000.0;-3.75;27.14;890.0
138300.0;-3.91;27.14;890.0
138600.0;-3.96;27.14;890.0
138900.0;-3.96;27.14;890.0
139200.0;-3.96;27.14;890.0
139500.0;-3.96;27.14;890.0
139800.0;-3.96;27.14;890.0
140100.0;-4.25;27.14;890.0
140400.0;-3.91;27.14;890.0
140700.0;-3.91;27.14;890.0
141000.0;-3.91;27.14;890.0
141300.0;-3.91;27.14;890.0
141600.0;-3.91;27.14;890.0
141900.0;-3.91;27.14;890.0
142200.0;-3.51;27.14;890.0
142500.0;-3.51;27.14;890.0
142800.0;-3.51;27.14;890.0
143100.0;-3.36;27.14;890.0
143400.0;-3.36;27.14;890.0
143700.0;-3.29;27.14;890.0
144000.0;-2.7;27.14;890.0
144300.0;-2.7;27.14;890.0
144600.0;-2.7;27.14;890.0
144900.0;-2.81;27.14;890.0
145200.0;-2.54;27.14;890.0
145500.0;-2.54;27.14;890.0
145800.0;-1.76;27.14;890.0
146100.0;-1.36;27.14;890.0
146400.0;-1.76;27.14;890.0
146700.0;-1.19;27.14;890.0
147000.0;-1.19;27.14;890.0
147300.0;-1.28;27.14;890.0
147600.0;-0.46;27.14;890.0
147900.0;-0.46;27.14;890.0
148200.0;-0.46;27.14;890.0
148500.0;-0.32;27.14;890.0
148800.0;-0.32;27.14;890.0
149100.0;-0.32;27.14;890.0
149400.0;0.9;27.14;890.0
149700.0;0.9;27.14;890.0
150000.0;0.9;27.14;890.0
150300.0;1.04;27.14;890.0
150600.0;1.04;27.14;890.0
150900.0;1.27;27.14;890.0
151200.0;2.12;27.14;890.0
151500.0;1.76;27.14;890.0
151800.0;1.76;27.14;890.0
152100.0;1.76;27.14;890.0
152400.0;1.89;27.14;890.0
152700.0;1.89;27.14;890.0
153000.0;2.75;27.14;890.0
153300.0;2.75;27.14;890.0
153600.0;2.75;27.14;890.0
153900.0;2.75;27.14;890.0
154200.0;2.75;27.14;890.0
154500.0;2.92;27.14;890.0
154800.0;3.26;27.14;890.0
155100.0;3.26;27.14;890.0
155400.0;3.26;27.14;890.0
155700.0;3.41;27.14;890.0
156000.0;3.41;27.14;890.0
156300.0;3.41;27.14;890.0
156600.0;3.99;27.14;890.0
156900.0;3.99;27.14;890.0
157200.0;3.99;27.14;890.0
157500.0;3.99;27.14;890.0
157800.0;3.99;27.14;890.0
158100.0;4.5;27.14;890.0
158400.0;4.32;27.14;890.0
158700.0;4.32;27.14;890.0
159000.0;4.32;27.14;890.0
159300.0;4.32;27.14;890.0
159600.0;4.33;27.14;890.0
159900.0;4.33;27.14;890.0
160200.0;4.6;27.14;890.0
160500.0;4.6;27.14;890.0
160800.0;4.6;27.14;890.0
161100.0;4.6;27.14;890.0
161400.0;4.6;27.14;890.0
161700.0;5.01;27.14;890.0
162000.0;5.19;27.14;890.0
162300.0;5.19;27.14;890.0
162600.0;5.19;27.14;890.0
162900.0;5.19;27.14;890.0
163200.0;5.19;27.14;890.0
163500.0;5.19;27.14;890.0
163800.0;5.19;27.14;890.0
164100.0;5.19;27.14;890.0
164400.0;5.19;27.14;890.0
164700.0;5.19;27.14;890.0
165000.0;5.19;27.14;890.0
165300.0;5.19;27.14;890.0
165600.0;5.19;27.14;890.0
165900.0;5.19;27.14;890.0
166200.0;5.19;27.14;890.0
166500.0;5.19;27.14;890.0
166800.0;5.19;27.14;890.0
167100.0;5.19;27.14;890.0
167400.0;5.19;27.14;890.0
167700.0;5.19;27.14;890.0
168000.0;5.19;27.14;890.0
168300.0;5.19;27.14;890.0
168600.0;5.19;27.14;890.0
168900.0;5.26;27.14;890.0
169200.0;5.26;27.14;890.0
169500.0;5.26;27.14;890.0
169800.0;5.26;27.14;890.0
170100.0;5.09;27.14;890.0
170400.0;5.09;27.14;890.0
170700.0;5.09;27.14;890.0
171000.0;4.73;27.14;890.0
171300.0;4.73;27.14;890.0
171600.0;4.73;27.14;890.0
171900.0;4.73;27.14;890.0
172200.0;4.73;27.14;890.0
172500.0;4.65;27.14;890.0
172800.0;4.65;27.14;890.0
173100.0;4.65;27.14;890.0
173400.0;4.65;27.14;890.0
173700.0;4.65;27.14;890.0
174000.0;4.64;27.14;890.0
174300.0;4.64;27.14;890.0
174600.0;4.46;27.14;890.0
174900.0;4.46;27.14;890.0
175200.0;4.46;27.14;890.0
175500.0;4.29;27.14;890.0
175800.0;4.29;27.14;890.0
176100.0;3.53;27.14;890.0
176400.0;3.53;27.14;890.0
176700.0;3.53;27.14;890.0
177000.0;3.53;27.14;890.0
177300.0;3.35;27.14;890.0
177600.0;3.34;27.14;890.0
177900.0;3.34;27.14;890.0
178200.0;2.49;27.14;890.0
178500.0;2.49;27.14;890.0
178800.0;2.49;27.14;890.0
