time;AirTemperatureWs;AirTemperatureEE;GlobalRadianceWs;
0.0;24.1;27.14;890.0;
300.0;24.1;27.61;862.6;
600.0;24.0;27.01;875.6;
900.0;23.9;26.47;884.4;
1200.0;23.9;27.25;859.2;
1500.0;24.5;27.34;898.7;
1800.0;24.0;27.07;863.8;
2100.0;24.8;26.88;888.2;
2400.0;24.6;27.05;875.4;
2700.0;24.6;27.37;699.2;
3000.0;24.5;26.72;789.0;
3300.0;24.3;26.2;879.6;
3600.0;24.2;27.21;782.6;
3900.0;24.5;27.02;835.6;
4200.0;25.3;27.28;895.1;
4500.0;24.9;27.52;884.0;
4800.0;25.3;28.19;899.6;
5100.0;26.0;27.69;911.4;
5400.0;26.0;28.28;904.4;
5700.0;25.7;28.67;837.5;
6000.0;25.3;28.46;838.4;
6300.0;25.5;27.09;792.7;
6600.0;25.2;27.2;747.9;
6900.0;25.6;27.17;410.3;
7200.0;25.0;26.7;439.2;
7500.0;25.2;26.63;733.4;
7800.0;25.4;27.17;786.7;
8100.0;25.2;27.34;823.3;
8400.0;25.3;28.05;439.0;
8700.0;25.8;27.88;672.2;
9000.0;25.2;27.22;485.5;
9300.0;25.6;27.68;690.0;
9600.0;25.3;27.27;683.5;
9900.0;25.1;27.55;756.0;
10200.0;25.5;27.11;624.3;
10500.0;25.7;26.93;739.9;
10800.0;25.9;27.09;741.7;
11100.0;25.8;28.13;719.8;
11400.0;26.4;28.53;710.3;
11700.0;26.3;28.38;319.3;
12000.0;26.1;28.39;405.5;
12300.0;25.7;27.54;361.7;
12600.0;25.6;26.83;564.0;
12900.0;25.5;27.27;590.8;
13200.0;25.9;28.2;358.9;
13500.0;25.8;27.81;449.1;
13800.0;26.3;27.94;536.1;
14100.0;25.6;27.9;380.0;
14400.0;26.3;28.33;509.9;
14700.0;25.6;27.77;435.1;
15000.0;26.3;27.71;432.7;
15300.0;26.2;28.02;405.4;
15600.0;25.9;27.6;412.1;
15900.0;25.7;27.67;276.4;
16200.0;25.7;27.42;438.8;
16500.0;26.3;27.87;437.8;
16800.0;26.3;27.88;413.0;
17100.0;25.7;27.04;305.1;
17400.0;25.3;26.77;369.4;
17700.0;26.0;26.93;350.6;
18000.0;25.7;27.43;209.1;
18300.0;25.5;27.06;184.2;
18600.0;25.4;26.97;201.6;
18900.0;25.4;26.52;154.4;
19200.0;25.5;26.23;215.7;
19500.0;25.5;26.33;165.8;
19800.0;25.3;26.25;123.2;
20100.0;25.3;26.14;156.6;
20400.0;25.2;26.22;136.2;
20700.0;25.4;26.41;139.6;
21000.0;25.2;26.07;113.9;
21300.0;25.2;25.84;100.2;
21600.0;25.3;25.98;103.5;
21900.0;25.3;26.0;91.3;
22200.0;25.2;25.86;80.2;
22500.0;25.0;25.61;66.2;
22800.0;25.0;25.52;54.4;
23100.0;25.0;25.45;48.0;
23400.0;24.8;25.2;41.0;
23700.0;24.8;25.06;32.2;
24000.0;24.7;24.95;26.5;
24300.0;24.7;24.88;23.0;
24600.0;24.6;24.79;19.3;
24900.0;24.6;24.75;12.9;
25200.0;24.6;24.72;8.6;
25500.0;24.6;24.65;6.4;
25800.0;24.6;24.57;3.5;
26100.0;24.6;24.6;2.4;
26400.0;24.5;24.57;1.6;
26700.0;24.5;24.44;1.4;
27000.0;24.4;24.36;0.0;
27300.0;24.3;24.29;0.0;
27600.0;24.0;24.13;0.0;
27900.0;23.7;23.89;0.0;
28200.0;23.5;23.75;0.0;
28500.0;23.7;23.79;0.0;
28800.0;23.7;23.78;0.0;
29100.0;23.5;23.73;0.0;
29400.0;23.5;23.59;0.0;
29700.0;23.5;23.53;0.4;
30000.0;23.4;23.46;0.0;
30300.0;23.5;23.41;0.5;
30600.0;23.4;23.34;1.0;
30900.0;23.2;23.31;0.0;
31200.0;23.2;23.28;0.0;
31500.0;23.1;23.2;0.0;
31800.0;23.1;23.14;0.0;
32100.0;23.1;23.1;0.0;
32400.0;23.1;23.06;0.0;
32700.0;23.1;22.98;0.0;
33000.0;22.9;22.88;0.0;
33300.0;22.7;22.72;0.0;
33600.0;22.5;22.45;0.0;
33900.0;22.3;22.33;0.0;
34200.0;22.2;22.24;0.0;
34500.0;22.2;22.17;0.0;
34800.0;22.1;22.15;0.0;
35100.0;22.0;22.2;0.0;
35400.0;22.1;22.13;0.0;
35700.0;22.1;22.06;0.1;
36000.0;22.0;22.07;0.5;
36300.0;22.0;21.98;0.0;
36600.0;22.1;21.92;1.6;
36900.0;22.0;21.91;0.0;
37200.0;21.9;21.81;0.0;
37500.0;21.8;21.72;0.4;
37800.0;21.8;21.71;0.4;
38100.0;21.7;21.63;0.0;
38400.0;21.8;21.54;0.0;
38700.0;21.7;21.44;0.0;
39000.0;21.6;21.44;0.2;
39300.0;21.5;21.33;0.2;
39600.0;21.6;21.3;0.7;
39900.0;21.5;21.28;0.0;
40200.0;21.4;21.24;0.3;
40500.0;21.4;21.28;0.8;
40800.0;21.4;21.22;0.6;
41100.0;21.4;21.24;0.0;
41400.0;21.2;21.16;0.0;
41700.0;21.3;21.19;0.0;
42000.0;21.2;21.21;0.0;
42300.0;21.2;21.22;0.0;
42600.0;21.2;21.11;0.0;
42900.0;21.1;21.07;0.3;
43200.0;21.0;21.03;0.3;
43500.0;21.1;21.06;0.0;
43800.0;21.1;21.03;0.0;
44100.0;21.1;20.91;0.4;
44400.0;20.9;20.81;0.4;
44700.0;20.9;20.75;1.1;
45000.0;20.9;20.77;1.0;
45300.0;20.8;20.74;0.1;
45600.0;20.7;20.68;0.0;
45900.0;20.7;20.63;0.0;
46200.0;20.6;20.61;0.0;
46500.0;20.6;20.61;0.0;
46800.0;20.6;20.54;0.0;
47100.0;20.6;20.52;0.0;
47400.0;20.6;20.46;0.3;
47700.0;20.5;20.4;0.7;
48000.0;20.4;20.39;0.3;
48300.0;20.3;20.27;0.0;
48600.0;20.2;20.23;0.0;
48900.0;20.2;20.23;0.1;
49200.0;20.1;20.17;0.3;
49500.0;20.0;20.09;0.1;
49800.0;20.0;20.1;0.0;
50100.0;20.0;20.09;0.0;
50400.0;20.0;20.09;0.0;
50700.0;20.0;19.98;0.0;
51000.0;20.0;19.96;0.3;
51300.0;20.0;19.97;0.0;
51600.0;19.9;19.97;0.1;
51900.0;19.9;19.98;0.0;
52200.0;19.9;20.0;0.4;
52500.0;19.9;19.94;0.0;
52800.0;19.9;19.96;0.0;
53100.0;19.9;19.85;0.0;
53400.0;19.9;19.83;0.0;
53700.0;19.9;19.84;0.0;
54000.0;19.8;19.73;0.0;
54300.0;19.8;19.72;0.0;
54600.0;19.8;19.73;0.0;
54900.0;19.8;19.63;0.0;
55200.0;19.8;19.62;0.0;
55500.0;19.7;19.64;0.0;
55800.0;19.6;19.57;0.4;
56100.0;19.6;19.51;0.0;
56400.0;19.5;19.44;0.1;
56700.0;19.5;19.47;0.4;
57000.0;19.6;19.47;0.0;
57300.0;19.6;19.46;0.0;
57600.0;19.4;19.36;0.7;
57900.0;19.4;19.3;0.7;
58200.0;19.4;19.25;2.1;
58500.0;19.2;19.19;4.7;
58800.0;19.1;19.11;7.1;
59100.0;19.1;19.11;10.4;
59400.0;19.0;19.07;13.2;
59700.0;19.0;19.03;15.8;
60000.0;19.1;19.11;17.8;
60300.0;19.1;19.17;20.9;
60600.0;19.1;19.23;25.3;
60900.0;19.0;19.19;30.3;
61200.0;19.0;19.16;35.3;
61500.0;18.8;19.12;42.9;
61800.0;18.7;19.09;51.8;
62100.0;18.8;19.13;60.2;
62400.0;18.9;19.27;72.0;
62700.0;19.1;19.44;81.0;
63000.0;19.3;19.8;92.7;
63300.0;19.4;19.77;104.3;
63600.0;19.3;20.03;110.6;
63900.0;19.3;20.05;111.3;
64200.0;19.2;20.15;111.0;
64500.0;19.0;19.99;117.9;
64800.0;19.0;19.9;129.6;
65100.0;19.1;20.01;142.1;
65400.0;19.2;19.98;176.6;
65700.0;19.2;20.01;171.9;
66000.0;19.4;20.15;179.5;
66300.0;19.6;20.35;191.6;
66600.0;20.0;20.69;249.5;
66900.0;20.4;20.87;230.7;
67200.0;20.5;20.98;180.5;
67500.0;20.8;21.39;191.8;
67800.0;20.7;21.5;204.4;
68100.0;20.8;21.75;240.3;
68400.0;21.1;21.77;309.3;
68700.0;21.0;22.08;299.1;
69000.0;21.3;22.14;324.6;
69300.0;21.9;22.3;348.4;
69600.0;22.2;22.35;371.8;
69900.0;22.2;22.31;402.1;
70200.0;22.2;22.45;372.4;
70500.0;22.1;22.51;436.7;
70800.0;22.8;22.96;397.4;
71100.0;22.6;23.12;432.5;
71400.0;22.4;23.63;460.6;
71700.0;23.1;24.1;555.1;
72000.0;23.1;23.65;457.6;
72300.0;22.9;23.93;449.1;
72600.0;22.7;24.23;353.6;
72900.0;22.8;24.66;459.4;
73200.0;22.9;24.99;595.9;
73500.0;23.5;25.32;431.9;
73800.0;23.7;24.96;633.0;
74100.0;23.5;26.01;633.8;
74400.0;23.4;26.3;644.3;
74700.0;24.0;26.0;656.8;
75000.0;23.8;26.68;665.3;
75300.0;24.1;27.2;676.9;
75600.0;24.2;26.85;685.1;
75900.0;24.8;26.7;697.7;
76200.0;25.0;26.59;709.1;
76500.0;24.8;27.11;731.5;
76800.0;25.0;27.9;754.8;
77100.0;25.3;28.12;779.7;
77400.0;25.1;27.75;798.2;
77700.0;25.0;27.56;837.7;
78000.0;24.6;27.49;833.8;
78300.0;24.4;27.48;189.0;
78600.0;24.7;26.89;371.6;
78900.0;24.8;27.81;313.4;
79200.0;24.3;27.4;907.2;
79500.0;25.1;27.29;251.6;
79800.0;24.8;26.57;277.3;
80100.0;24.6;26.41;265.9;
80400.0;24.9;26.53;280.1;
80700.0;24.8;26.54;333.1;
81000.0;25.1;27.15;355.5;
81300.0;24.8;26.13;212.0;
81600.0;24.8;26.0;204.3;
81900.0;24.6;25.96;193.5;
82200.0;25.0;26.84;973.4;
82500.0;25.1;28.06;1000.0;
82800.0;25.9;28.16;999.0;
83100.0;25.4;28.17;640.2;
83400.0;25.5;28.04;201.1;
83700.0;25.0;26.84;208.3;
84000.0;25.2;26.85;988.6;
84300.0;25.6;28.27;774.8;
84600.0;25.5;27.92;266.9;
84900.0;25.4;27.14;181.8;
85200.0;25.4;26.92;224.2;
85500.0;25.2;26.75;383.3;
85800.0;25.3;26.5;300.6;
86100.0;25.2;27.11;1010.8;
86400.0;25.7;28.18;1063.7;
86700.0;26.0;28.26;415.2;
87000.0;25.6;28.58;929.2;
87300.0;25.6;28.55;998.3;
87600.0;25.9;29.02;642.4;
87900.0;25.5;27.9;945.5;
88200.0;25.9;28.41;979.4;
88500.0;25.9;28.65;1053.0;
88800.0;26.1;28.82;1033.1;
89100.0;25.9;27.73;265.1;
89400.0;25.5;27.38;289.1;
89700.0;25.5;26.98;313.4;
90000.0;26.3;28.16;981.0;
90300.0;25.6;27.97;277.3;
90600.0;25.8;27.69;278.4;
90900.0;25.6;27.4;249.3;
91200.0;25.9;27.4;208.6;
91500.0;25.9;27.44;243.2;
91800.0;25.8;27.6;929.0;
92100.0;26.1;28.31;889.2;
92400.0;26.1;28.63;837.6;
92700.0;26.1;28.66;830.2;
93000.0;26.3;28.71;842.3;
93300.0;26.6;28.47;186.3;
93600.0;25.6;27.27;863.3;
93900.0;26.4;28.03;215.1;
94200.0;26.1;27.45;810.3;
94500.0;25.7;27.27;756.3;
94800.0;26.0;27.66;327.3;
95100.0;26.5;28.81;779.5;
95400.0;26.0;28.41;225.0;
95700.0;26.1;27.97;716.0;
96000.0;26.1;27.82;672.5;
96300.0;26.4;28.49;739.3;
96600.0;26.0;28.6;705.3;
96900.0;26.5;28.41;198.9;
97200.0;26.3;28.39;672.1;
97500.0;26.2;28.8;651.7;
97800.0;26.5;28.43;624.5;
98100.0;26.3;28.23;598.5;
98400.0;26.1;28.11;595.1;
98700.0;26.4;28.66;573.8;
99000.0;26.1;27.96;403.6;
99300.0;26.3;28.14;561.7;
99600.0;26.1;28.28;542.9;
99900.0;26.2;28.04;499.3;
100200.0;25.8;27.86;133.5;
100500.0;25.7;27.29;191.0;
100800.0;25.8;27.19;496.5;
101100.0;25.9;27.6;476.1;
101400.0;26.0;27.93;462.1;
101700.0;26.2;28.31;445.5;
102000.0;26.1;27.89;424.3;
102300.0;26.2;27.93;407.7;
102600.0;26.0;27.81;397.3;
102900.0;26.4;28.03;385.2;
103200.0;26.2;28.01;368.9;
103500.0;26.3;28.22;361.5;
103800.0;26.2;27.81;355.9;
104100.0;26.2;27.53;104.5;
104400.0;26.3;27.64;336.6;
104700.0;26.3;27.85;183.2;
105000.0;25.7;27.09;97.6;
105300.0;25.8;26.89;222.1;
105600.0;25.7;26.78;106.0;
105900.0;25.5;26.34;104.5;
106200.0;25.6;26.44;117.4;
106500.0;25.5;26.41;154.6;
106800.0;25.3;26.21;138.1;
107100.0;25.2;26.29;192.1;
107400.0;25.2;26.28;172.8;
107700.0;25.3;26.41;142.2;
108000.0;25.3;26.31;112.5;
108300.0;25.0;25.93;105.4;
108600.0;24.9;25.72;96.7;
108900.0;24.8;25.47;86.3;
109200.0;24.7;25.24;77.6;
109500.0;24.5;24.98;67.8;
109800.0;24.5;24.8;57.7;
110100.0;24.4;24.67;44.8;
110400.0;24.2;24.5;39.4;
110700.0;24.1;24.36;30.7;
111000.0;24.0;24.22;22.9;
111300.0;23.8;24.1;16.0;
111600.0;23.7;23.9;9.8;
111900.0;23.5;23.78;6.5;
112200.0;23.4;23.63;4.4;
112500.0;23.3;23.49;2.4;
112800.0;23.1;23.32;1.1;
113100.0;23.1;23.17;0.0;
113400.0;22.9;23.03;0.0;
113700.0;22.8;22.91;0.0;
114000.0;22.6;22.74;0.0;
114300.0;22.5;22.59;0.0;
114600.0;22.4;22.46;0.0;
114900.0;22.3;22.34;0.0;
115200.0;22.2;22.24;0.0;
115500.0;22.1;22.13;0.0;
115800.0;21.8;21.88;0.0;
116100.0;21.6;21.68;0.0;
116400.0;21.5;21.55;0.0;
116700.0;21.4;21.39;0.0;
117000.0;21.4;21.28;0.0;
117300.0;21.4;21.29;0.0;
117600.0;21.2;21.22;0.0;
117900.0;21.2;21.15;0.0;
118200.0;21.2;21.17;0.0;
118500.0;21.4;21.3;0.0;
118800.0;21.1;21.17;0.0;
119100.0;20.9;20.98;0.0;
119400.0;20.8;20.87;0.0;
119700.0;20.7;20.8;0.0;
120000.0;20.5;20.63;0.0;
120300.0;20.4;20.54;0.0;
120600.0;20.4;20.42;0.0;
120900.0;20.2;20.33;0.0;
121200.0;20.2;20.3;0.0;
121500.0;20.1;20.2;0.0;
121800.0;20.0;20.12;0.0;
122100.0;19.9;20.09;0.0;
122400.0;19.8;19.92;0.0;
122700.0;19.8;19.82;0.0;
123000.0;19.7;19.72;0.0;
123300.0;19.6;19.67;0.0;
123600.0;19.5;19.6;0.0;
123900.0;19.5;19.53;0.0;
124200.0;19.4;19.53;0.0;
124500.0;19.3;19.39;0.0;
124800.0;19.1;19.28;0.0;
125100.0;19.1;19.13;0.0;
125400.0;19.0;19.04;0.0;
125700.0;18.9;19.0;0.0;
126000.0;18.9;18.96;0.0;
126300.0;18.9;18.94;0.0;
126600.0;18.8;18.89;0.0;
126900.0;18.7;18.83;0.0;
127200.0;18.6;18.69;0.0;
127500.0;18.5;18.62;0.0;
127800.0;18.4;18.51;0.0;
128100.0;18.4;18.44;0.0;
128400.0;18.3;18.4;0.0;
128700.0;18.2;18.32;0.0;
129000.0;18.1;18.24;0.0;
129300.0;18.1;18.17;0.0;
129600.0;18.0;18.09;0.0;
129900.0;17.9;17.98;0.0;
130200.0;17.9;17.97;0.0;
130500.0;17.8;17.86;0.0;
130800.0;17.8;17.8;0.0;
131100.0;17.7;17.68;0.0;
131400.0;17.7;17.58;0.0;
131700.0;17.6;17.46;0.0;
132000.0;17.6;17.52;0.0;
132300.0;17.4;17.45;0.0;
132600.0;17.3;17.38;0.0;
132900.0;17.2;17.36;0.0;
133200.0;17.2;17.28;0.0;
133500.0;17.1;17.21;0.0;
133800.0;17.1;17.17;0.0;
134100.0;16.9;17.01;0.0;
134400.0;16.9;16.9;0.0;
134700.0;16.8;16.87;0.0;
135000.0;16.8;16.85;0.0;
135300.0;16.7;16.78;0.0;
135600.0;16.6;16.65;0.0;
135900.0;16.5;16.61;0.0;
136200.0;16.5;16.46;0.0;
136500.0;16.4;16.37;0.0;
136800.0;16.3;16.34;0.0;
137100.0;16.2;16.31;0.1;
137400.0;16.2;16.31;0.0;
137700.0;16.1;16.19;0.0;
138000.0;16.0;16.09;0.0;
138300.0;16.0;15.96;0.0;
138600.0;16.0;15.97;0.0;
138900.0;15.9;15.9;0.0;
139200.0;15.8;15.84;0.1;
139500.0;16.0;15.94;0.0;
139800.0;15.9;15.89;0.0;
140100.0;15.8;15.81;0.0;
140400.0;15.8;15.8;0.0;
140700.0;15.8;15.8;0.0;
141000.0;15.7;15.75;0.1;
141300.0;15.6;15.64;0.0;
141600.0;15.5;15.65;0.1;
141900.0;15.5;15.58;0.0;
142200.0;15.5;15.56;0.1;
142500.0;15.5;15.52;0.0;
142800.0;15.4;15.49;0.1;
143100.0;15.4;15.36;0.1;
143400.0;15.4;15.33;0.1;
143700.0;15.3;15.29;0.0;
144000.0;15.3;15.28;0.1;
144300.0;15.2;15.2;0.9;
144600.0;15.3;15.2;2.0;
144900.0;15.1;15.16;3.7;
145200.0;15.2;15.17;7.1;
145500.0;15.1;15.13;9.8;
145800.0;15.1;15.13;16.0;
146100.0;15.0;15.12;21.6;
146400.0;15.1;15.16;29.1;
146700.0;15.1;15.18;38.7;
147000.0;15.2;15.25;48.6;
147300.0;15.3;15.31;58.1;
147600.0;15.4;15.37;68.8;
147900.0;15.5;15.45;77.2;
148200.0;15.6;15.55;87.8;
148500.0;15.7;15.63;100.2;
148800.0;15.8;15.76;111.3;
149100.0;15.9;15.8;122.3;
149400.0;16.0;15.89;133.6;
149700.0;16.0;15.96;145.9;
150000.0;16.0;15.96;160.9;
150300.0;16.2;16.07;171.6;
150600.0;16.2;16.18;184.6;
150900.0;16.1;16.1;201.0;
151200.0;16.3;16.18;215.4;
151500.0;16.5;16.5;231.4;
151800.0;16.5;16.67;248.2;
152100.0;16.6;16.67;264.9;
152400.0;16.8;16.74;279.5;
152700.0;16.9;16.88;289.0;
153000.0;16.8;17.0;304.5;
153300.0;17.1;17.16;317.0;
153600.0;17.3;17.42;326.6;
153900.0;17.3;17.54;343.0;
154200.0;17.4;17.61;352.7;
154500.0;17.3;17.73;368.9;
154800.0;17.8;17.84;381.8;
155100.0;17.8;18.04;397.7;
155400.0;17.6;18.09;414.8;
155700.0;17.9;18.34;429.0;
156000.0;18.0;18.75;440.5;
156300.0;18.4;19.22;456.5;
156600.0;18.4;19.52;468.4;
156900.0;18.5;19.88;484.2;
157200.0;19.0;20.42;489.7;
157500.0;19.0;20.7;483.0;
157800.0;19.2;20.46;539.3;
158100.0;19.2;21.39;563.0;
158400.0;19.2;21.19;181.7;
158700.0;19.2;20.51;147.3;
159000.0;18.9;19.99;217.8;
159300.0;19.0;19.92;450.0;
159600.0;19.4;20.19;234.1;
159900.0;19.2;20.08;222.1;
160200.0;19.3;20.06;253.2;
160500.0;19.8;20.24;234.9;
160800.0;19.9;20.63;223.8;
161100.0;19.7;20.44;257.5;
161400.0;19.7;20.76;363.6;
161700.0;20.0;21.27;219.3;
162000.0;20.1;21.04;278.1;
162300.0;19.9;21.17;251.7;
162600.0;20.0;21.14;273.5;
162900.0;20.2;21.12;210.0;
163200.0;20.4;21.34;199.1;
163500.0;20.1;21.34;214.3;
163800.0;20.5;21.64;211.6;
164100.0;20.2;21.33;233.7;
164400.0;20.4;21.31;329.9;
164700.0;20.6;21.96;757.3;
165000.0;20.8;22.39;353.1;
165300.0;21.0;22.81;417.3;
165600.0;21.0;22.35;336.0;
165900.0;21.3;22.08;272.8;
166200.0;21.3;22.51;229.2;
166500.0;21.3;22.59;291.0;
166800.0;21.5;22.77;358.9;
167100.0;21.3;22.91;462.1;
167400.0;21.6;23.01;446.2;
167700.0;22.0;23.28;1035.1;
168000.0;22.4;24.54;589.5;
168300.0;21.8;24.21;690.9;
168600.0;22.3;24.28;973.8;
168900.0;22.1;24.65;461.2;
169200.0;22.5;24.48;507.6;
169500.0;22.3;24.22;581.2;
169800.0;22.7;24.52;755.5;
170100.0;22.8;25.05;471.3;
170400.0;22.5;24.68;441.4;
170700.0;22.5;24.46;443.0;
171000.0;23.1;25.04;1007.7;
171300.0;22.7;25.11;999.5;
171600.0;23.1;25.87;334.1;
171900.0;23.1;25.42;232.8;
172200.0;22.9;24.92;211.7;
172500.0;23.2;24.58;974.9;
172800.0;23.2;25.32;972.6;
173100.0;23.6;26.03;969.3;
173400.0;23.6;26.57;1027.1;
173700.0;23.3;26.23;645.4;
174000.0;23.6;26.77;1060.2;
174300.0;24.6;27.54;1069.5;
174600.0;25.0;27.06;842.1;
174900.0;24.0;26.18;309.4;
175200.0;24.0;26.02;270.6;
175500.0;23.7;26.09;884.6;
175800.0;24.3;26.15;533.3;
176100.0;23.5;25.46;291.0;
176400.0;24.3;26.44;520.9;
176700.0;24.1;27.29;911.0;
177000.0;24.4;26.87;906.9;
177300.0;24.6;26.75;908.5;
177600.0;24.7;26.99;923.5;
177900.0;24.4;25.98;940.9;
178200.0;24.5;26.66;952.3;
178500.0;24.6;27.13;931.1;
178800.0;25.1;27.99;899.7;
179100.0;24.1;26.46;260.4;
179400.0;24.2;25.83;278.0;
179700.0;24.5;25.9;911.4;
180000.0;25.1;26.66;819.6;
180300.0;25.2;26.9;213.6;
180600.0;24.8;26.24;184.8;
180900.0;24.5;25.66;187.8;
181200.0;24.3;25.75;194.4;
181500.0;24.4;25.51;188.9;
181800.0;24.3;25.34;206.5;
182100.0;24.5;25.8;700.1;
182400.0;25.3;26.37;648.8;
182700.0;25.2;26.97;293.8;
183000.0;25.2;26.5;245.7;
183300.0;25.0;26.6;255.3;
183600.0;25.1;26.51;651.1;
183900.0;25.0;26.48;221.8;
184200.0;24.8;26.24;195.2;
184500.0;24.7;26.16;189.7;
184800.0;24.8;26.17;184.0;
185100.0;25.0;26.21;198.0;
185400.0;25.0;26.23;235.4;
185700.0;25.1;26.2;371.8;
186000.0;25.5;26.43;556.8;
186300.0;25.6;26.46;212.1;
186600.0;25.6;26.35;445.8;
186900.0;25.8;27.01;452.7;
187200.0;26.1;27.24;426.5;
187500.0;25.5;27.39;399.6;
187800.0;25.8;27.49;345.3;
188100.0;25.6;27.46;276.6;
188400.0;25.7;27.23;210.5;
188700.0;25.6;27.06;187.9;
189000.0;25.4;26.85;179.6;
189300.0;25.4;26.45;177.7;
189600.0;25.2;26.33;159.8;
189900.0;25.0;25.95;146.1;
190200.0;25.1;26.02;149.1;
190500.0;25.1;26.01;155.3;
190800.0;25.2;25.91;143.5;
191100.0;25.2;26.02;141.3;
191400.0;25.0;25.71;135.5;
191700.0;25.1;25.8;133.4;
192000.0;25.0;25.85;133.0;
192300.0;24.8;25.59;136.9;
192600.0;25.0;25.5;141.6;
192900.0;24.8;25.48;117.9;
193200.0;24.8;25.45;109.9;
193500.0;25.0;25.54;99.8;
193800.0;24.8;25.33;88.5;
194100.0;24.8;25.24;78.5;
194400.0;24.8;25.14;68.3;
194700.0;24.7;25.01;60.8;
195000.0;24.7;25.01;54.0;
195300.0;24.6;24.92;47.8;
195600.0;24.6;24.87;42.4;
195900.0;24.6;24.77;37.0;
196200.0;24.5;24.68;32.1;
196500.0;24.5;24.61;26.7;
196800.0;24.4;24.56;22.9;
197100.0;24.4;24.51;18.4;
197400.0;24.4;24.49;13.6;
197700.0;24.4;24.42;9.4;
198000.0;24.3;24.36;6.1;
198300.0;24.3;24.27;3.6;
198600.0;24.2;24.19;1.2;
198900.0;24.1;24.09;0.9;
199200.0;23.9;23.87;0.0;
199500.0;23.6;23.59;0.0;
199800.0;23.6;23.43;0.0;
200100.0;23.4;23.33;0.0;
200400.0;23.3;23.23;0.0;
200700.0;23.4;23.18;0.4;
201000.0;23.4;23.21;0.9;
201300.0;23.4;23.24;0.5;
201600.0;23.3;23.25;0.0;
201900.0;23.2;23.25;0.0;
202200.0;23.2;23.16;0.0;
202500.0;23.2;23.1;0.0;
202800.0;23.2;23.15;0.0;
203100.0;23.3;23.1;1.3;
203400.0;23.3;23.06;1.1;
203700.0;23.2;23.05;1.3;
204000.0;23.2;22.99;0.5;
204300.0;23.1;22.99;0.3;
204600.0;23.1;22.93;0.0;
204900.0;23.0;22.87;0.0;
205200.0;22.9;22.77;0.0;
205500.0;22.8;22.73;0.0;
205800.0;22.8;22.6;0.0;
206100.0;22.6;22.5;0.0;
206400.0;22.6;22.43;0.0;
206700.0;22.5;22.27;0.0;
207000.0;22.4;22.12;0.0;
207300.0;22.2;22.02;0.0;
207600.0;22.1;21.89;0.0;
207900.0;22.0;21.74;0.0;
208200.0;21.9;21.66;0.0;
208500.0;21.9;21.58;0.0;
208800.0;21.9;21.53;0.0;
209100.0;21.8;21.54;0.0;
209400.0;21.7;21.51;0.0;
209700.0;21.7;21.42;0.0;
210000.0;21.6;21.34;0.0;
210300.0;21.5;21.19;0.0;
210600.0;21.4;21.07;0.0;
210900.0;21.3;20.89;0.0;
211200.0;21.3;20.87;0.0;
211500.0;21.2;20.73;0.3;
211800.0;21.1;20.66;0.0;
212100.0;21.0;20.66;0.4;
212400.0;20.9;20.59;0.0;
212700.0;20.9;20.35;0.0;
213000.0;20.8;20.16;0.0;
213300.0;20.7;20.01;0.0;
213600.0;20.6;19.86;0.0;
213900.0;20.6;19.85;0.5;
214200.0;20.1;19.82;0.3;
214500.0;20.3;19.73;0.7;
214800.0;20.2;19.56;0.4;
215100.0;20.1;19.46;0.6;
215400.0;20.1;19.41;1.1;
215700.0;20.0;19.51;2.5;
216000.0;19.9;19.57;0.2;
216300.0;19.8;19.48;0.7;
216600.0;19.8;19.38;2.8;
216900.0;19.7;19.3;0.9;
217200.0;19.5;19.22;0.0;
217500.0;19.3;19.12;0.0;
217800.0;19.1;19.08;0.0;
218100.0;19.0;18.89;0.0;
218400.0;18.9;18.67;0.0;
218700.0;18.8;18.62;0.0;
219000.0;18.8;18.5;0.0;
219300.0;18.7;18.45;0.0;
219600.0;18.5;18.42;0.0;
219900.0;18.6;18.33;0.7;
220200.0;18.6;18.33;0.1;
220500.0;18.6;18.27;0.0;
220800.0;18.4;18.2;0.1;
221100.0;18.4;18.12;0.1;
221400.0;18.2;18.08;0.0;
221700.0;18.2;18.03;0.0;
222000.0;18.1;17.96;0.0;
222300.0;18.0;17.88;0.0;
222600.0;17.9;17.72;0.3;
222900.0;17.8;17.65;0.0;
223200.0;17.7;17.57;0.1;
223500.0;17.6;17.54;0.0;
223800.0;17.5;17.45;0.0;
224100.0;17.5;17.35;0.0;
224400.0;17.3;17.24;0.7;
224700.0;17.3;17.19;0.0;
225000.0;17.2;17.12;0.2;
225300.0;17.2;17.08;0.0;
225600.0;17.1;17.02;0.3;
225900.0;17.1;16.97;0.0;
226200.0;17.0;16.89;0.0;
226500.0;17.0;16.84;0.0;
226800.0;17.0;16.8;0.0;
227100.0;17.0;16.77;0.0;
227400.0;16.9;16.69;0.3;
227700.0;16.9;16.64;0.0;
228000.0;16.8;16.62;0.3;
228300.0;16.8;16.62;0.0;
228600.0;16.8;16.67;0.0;
228900.0;16.8;16.58;0.3;
229200.0;16.8;16.53;0.5;
229500.0;16.7;16.48;0.0;
229800.0;16.7;16.42;0.0;
230100.0;16.7;16.42;0.4;
230400.0;16.6;16.37;1.8;
230700.0;16.6;16.3;2.8;
231000.0;16.7;16.23;3.7;
231300.0;16.5;16.28;6.3;
231600.0;16.5;16.35;10.8;
231900.0;16.5;16.25;13.7;
232200.0;16.5;16.25;19.8;
